name,category,source,lat,lon,wikidata_qid,id
"Complexo do Alemão, Rio de Janeiro",landmark_and_historical_building,overture,-22.86055564880371,-43.27361297607422,,"overture:Complexo do Alemão, Rio de Janeiro:-22.86056:-43.27361"
Complexo do chapadao,landmark_and_historical_building,overture,-22.818960189819336,-43.3753662109375,,overture:Complexo do chapadao:-22.81896:-43.37537
Comunidade do Jacarezinho-RJ,landmark_and_historical_building,overture,-22.94476318359375,-43.34285354614258,,overture:Comunidade do Jacarezinho-RJ:-22.94476:-43.34285
Comunidade do Vidigal,landmark_and_historical_building,overture,-22.912322998046875,-43.183380126953125,,overture:Comunidade do Vidigal:-22.91232:-43.18338
Comunidade saibreira,landmark_and_historical_building,overture,-22.883514404296875,-43.48014450073242,,overture:Comunidade saibreira:-22.88351:-43.48014
Conceito California,landmark_and_historical_building,overture,-22.761140823364258,-43.425750732421875,,overture:Conceito California:-22.76114:-43.42575
Conceição 179,landmark_and_historical_building,overture,-22.8997802734375,-43.1845588684082,,overture:Conceição 179:-22.89978:-43.18456
Concetto Nero,landmark_and_historical_building,overture,-23.009002685546875,-43.473331451416016,,overture:Concetto Nero:-23.00900:-43.47333
Cond Bosque da Freguesia,landmark_and_historical_building,overture,-22.95310401916504,-43.347225189208984,,overture:Cond Bosque da Freguesia:-22.95310:-43.34723
Cond Clube Vida Boa I e II,landmark_and_historical_building,overture,-22.94295310974121,-43.5832405090332,,overture:Cond Clube Vida Boa I e II:-22.94295:-43.58324
Cond Grand Village,landmark_and_historical_building,overture,-22.970693588256836,-43.38974380493164,,overture:Cond Grand Village:-22.97069:-43.38974
Cond Solar do grajaú,landmark_and_historical_building,overture,-22.919422149658203,-43.25674819946289,,overture:Cond Solar do grajaú:-22.91942:-43.25675
Cond vila Heloisa 1220,landmark_and_historical_building,overture,-22.956205368041992,-43.34683609008789,,overture:Cond vila Heloisa 1220:-22.95621:-43.34684
Cond. Crystal Lake,landmark_and_historical_building,overture,-23.01310920715332,-43.434356689453125,,overture:Cond. Crystal Lake:-23.01311:-43.43436
Cond. Gávea Garden,landmark_and_historical_building,overture,-22.977638244628906,-43.22989273071289,,overture:Cond. Gávea Garden:-22.97764:-43.22989
Cond. Laura Garcia,landmark_and_historical_building,overture,-22.924190521240234,-43.24970626831055,,overture:Cond. Laura Garcia:-22.92419:-43.24971
Cond. Pq. Encantado,landmark_and_historical_building,overture,-22.895938873291016,-43.308101654052734,,overture:Cond. Pq. Encantado:-22.89594:-43.30810
Cond. Prainha da Ilha,landmark_and_historical_building,overture,-22.8238468170166,-43.16786193847656,,overture:Cond. Prainha da Ilha:-22.82385:-43.16786
Cond. Solaris da Torre,landmark_and_historical_building,overture,-22.92292594909668,-43.25261688232422,,overture:Cond. Solaris da Torre:-22.92293:-43.25262
Cond. Sulacap Green,landmark_and_historical_building,overture,-22.891733169555664,-43.39824676513672,,overture:Cond. Sulacap Green:-22.89173:-43.39825
Cond. Varandas do Méier,landmark_and_historical_building,overture,-22.89848518371582,-43.28897476196289,,overture:Cond. Varandas do Méier:-22.89849:-43.28897
Cond. Village Bouganvilles,landmark_and_historical_building,overture,-22.90548324584961,-43.566139221191406,,overture:Cond. Village Bouganvilles:-22.90548:-43.56614
Cond. Village do Tingui,landmark_and_historical_building,overture,-22.883764266967773,-43.56650161743164,,overture:Cond. Village do Tingui:-22.88376:-43.56650
Cond. vale dos bem te vis,landmark_and_historical_building,overture,-22.952869415283203,-43.3428840637207,,overture:Cond. vale dos bem te vis:-22.95287:-43.34288
Cond.Vale Das Palmeiras,landmark_and_historical_building,overture,-22.86421012878418,-43.55933380126953,,overture:Cond.Vale Das Palmeiras:-22.86421:-43.55933
Condado Luz do Sol II,landmark_and_historical_building,overture,-22.92546272277832,-43.375648498535156,,overture:Condado Luz do Sol II:-22.92546:-43.37565
Condado de Palmares,landmark_and_historical_building,overture,-22.917234420776367,-43.22087860107422,,overture:Condado de Palmares:-22.91723:-43.22088
Conde das Palmeiras,landmark_and_historical_building,overture,-22.90158462524414,-43.25103759765625,,overture:Conde das Palmeiras:-22.90158:-43.25104
Conde de Cascais,landmark_and_historical_building,overture,-22.987314224243164,-43.2266960144043,,overture:Conde de Cascais:-22.98731:-43.22670
Condo All Blue,landmark_and_historical_building,overture,-22.849315643310547,-43.31924819946289,,overture:Condo All Blue:-22.84932:-43.31925
Condo Aluizio de Azevedo,landmark_and_historical_building,overture,-22.933435440063477,-43.187103271484375,,overture:Condo Aluizio de Azevedo:-22.93344:-43.18710
Condo Bella Vitta Jacarepagua,landmark_and_historical_building,overture,-22.941804885864258,-43.36747360229492,,overture:Condo Bella Vitta Jacarepagua:-22.94180:-43.36747
Condo Belle Ville,landmark_and_historical_building,overture,-22.89277458190918,-43.39637756347656,,overture:Condo Belle Ville:-22.89277:-43.39638
Condo Blue One,landmark_and_historical_building,overture,-23.00243377685547,-43.42515563964844,,overture:Condo Blue One:-23.00243:-43.42516
Condo Building Ghirlandaio,landmark_and_historical_building,overture,-23.003040313720703,-43.3823356628418,,overture:Condo Building Ghirlandaio:-23.00304:-43.38234
Condo Building Jerusalem,landmark_and_historical_building,overture,-22.881956100463867,-43.491451263427734,,overture:Condo Building Jerusalem:-22.88196:-43.49145
Condo Building Verdes Mares,landmark_and_historical_building,overture,-23.00986671447754,-43.420467376708984,,overture:Condo Building Verdes Mares:-23.00987:-43.42047
Condo Cove Park,landmark_and_historical_building,overture,-22.884624481201172,-43.119571685791016,,overture:Condo Cove Park:-22.88462:-43.11957
Condo Darcy Vargas,landmark_and_historical_building,overture,-22.851638793945312,-43.2501335144043,,overture:Condo Darcy Vargas:-22.85164:-43.25013
Condo Eldorado Green,landmark_and_historical_building,overture,-22.930936813354492,-43.347694396972656,,overture:Condo Eldorado Green:-22.93094:-43.34769
Condo Gardens London,landmark_and_historical_building,overture,-22.92818832397461,-43.338314056396484,,overture:Condo Gardens London:-22.92819:-43.33831
Condo Grove Mirataia,landmark_and_historical_building,overture,-22.936260223388672,-43.36266326904297,,overture:Condo Grove Mirataia:-22.93626:-43.36266
Condo Horacio Camargo,landmark_and_historical_building,overture,-22.924701690673828,-43.52793502807617,,overture:Condo Horacio Camargo:-22.92470:-43.52794
Condo Itaúna Gold,landmark_and_historical_building,overture,-23.01053237915039,-43.42089080810547,,overture:Condo Itaúna Gold:-23.01053:-43.42089
Condo Longbeach and Casablanca,landmark_and_historical_building,overture,-23.003376007080078,-43.351402282714844,,overture:Condo Longbeach and Casablanca:-23.00338:-43.35140
Condo Park Royal,landmark_and_historical_building,overture,-22.882863998413086,-43.6302490234375,,overture:Condo Park Royal:-22.88286:-43.63025
Condo Peninsula Way,landmark_and_historical_building,overture,-22.98711585998535,-43.35757064819336,,overture:Condo Peninsula Way:-22.98712:-43.35757
Condo Piacenza Life,landmark_and_historical_building,overture,-22.875185012817383,-43.53435134887695,,overture:Condo Piacenza Life:-22.87519:-43.53435
Condo Retreat of the Roses,landmark_and_historical_building,overture,-22.81869125366211,-43.3045539855957,,overture:Condo Retreat of the Roses:-22.81869:-43.30455
Condo Royal Green,landmark_and_historical_building,overture,-22.989885330200195,-43.35418701171875,,overture:Condo Royal Green:-22.98989:-43.35419
Condo Saint Lucia,landmark_and_historical_building,overture,-23.00507926940918,-43.33229446411133,,overture:Condo Saint Lucia:-23.00508:-43.33229
Condo San Fil Building,landmark_and_historical_building,overture,-23.00581169128418,-43.32951354980469,,overture:Condo San Fil Building:-23.00581:-43.32951
Condo San Francesco,landmark_and_historical_building,overture,-22.762409210205078,-43.396942138671875,,overture:Condo San Francesco:-22.76241:-43.39694
Condo San Remo,landmark_and_historical_building,overture,-22.882211685180664,-43.54956817626953,,overture:Condo San Remo:-22.88221:-43.54957
Condo Sol Marapendi,landmark_and_historical_building,overture,-23.006980895996094,-43.325050354003906,,overture:Condo Sol Marapendi:-23.00698:-43.32505
Condo Soul Garden Icaraí,landmark_and_historical_building,overture,-22.900869369506836,-43.10206985473633,,overture:Condo Soul Garden Icaraí:-22.90087:-43.10207
Condo Tijuca Solar Building,landmark_and_historical_building,overture,-22.916791915893555,-43.23441696166992,,overture:Condo Tijuca Solar Building:-22.91679:-43.23442
Condo Van Erven,landmark_and_historical_building,overture,-22.917526245117188,-43.197837829589844,,overture:Condo Van Erven:-22.91753:-43.19784
Condo Villa Angela,landmark_and_historical_building,overture,-22.76423454284668,-43.48989486694336,,overture:Condo Villa Angela:-22.76423:-43.48989
Condo Villa Borghese,landmark_and_historical_building,overture,-22.88241195678711,-43.55095672607422,,overture:Condo Villa Borghese:-22.88241:-43.55096
Condo Villa Carioca,landmark_and_historical_building,overture,-22.9266300201416,-43.246788024902344,,overture:Condo Villa Carioca:-22.92663:-43.24679
Condo Villa Espanã,landmark_and_historical_building,overture,-22.971364974975586,-43.390419006347656,,overture:Condo Villa Espanã:-22.97136:-43.39042
Condo Villaggio Dei Fiori,landmark_and_historical_building,overture,-22.89528465270996,-43.10018539428711,,overture:Condo Villaggio Dei Fiori:-22.89528:-43.10019
Condo Villas Castle,landmark_and_historical_building,overture,-22.928483963012695,-43.35939407348633,,overture:Condo Villas Castle:-22.92848:-43.35939
Condo Villas Of Almond,landmark_and_historical_building,overture,-22.916959762573242,-43.615440368652344,,overture:Condo Villas Of Almond:-22.91696:-43.61544
Condomi'nio Caminhos do Rio 1,landmark_and_historical_building,overture,-22.784486770629883,-43.40919494628906,,overture:Condomi'nio Caminhos do Rio 1:-22.78449:-43.40919
Condomi'nio Ilha de Cozumel,landmark_and_historical_building,overture,-23.008455276489258,-43.32904052734375,,overture:Condomi'nio Ilha de Cozumel:-23.00846:-43.32904
Condomi'nio Oswaldo Lussac,landmark_and_historical_building,overture,-22.9395694732666,-43.36278533935547,,overture:Condomi'nio Oswaldo Lussac:-22.93957:-43.36279
Condomi'nio Quinta do Morgado,landmark_and_historical_building,overture,-22.976438522338867,-43.50006866455078,,overture:Condomi'nio Quinta do Morgado:-22.97644:-43.50007
Condomi'nio Recanto das Andorinhas,landmark_and_historical_building,overture,-22.843210220336914,-43.362213134765625,,overture:Condomi'nio Recanto das Andorinhas:-22.84321:-43.36221
Condomi'nio San Martin,landmark_and_historical_building,overture,-22.92382049560547,-43.36064147949219,,overture:Condomi'nio San Martin:-22.92382:-43.36064
Condomi'nio Sesquicentenario,landmark_and_historical_building,overture,-22.82299041748047,-43.30890655517578,,overture:Condomi'nio Sesquicentenario:-22.82299:-43.30891
Condomi'nio Village dos Oitis,landmark_and_historical_building,overture,-22.991422653198242,-43.48050308227539,,overture:Condomi'nio Village dos Oitis:-22.99142:-43.48050
Condomi'nio Vivendas das Cotovias,landmark_and_historical_building,overture,-22.88468360900879,-43.62765884399414,,overture:Condomi'nio Vivendas das Cotovias:-22.88468:-43.62766
Condomi'nio Vivendas das Oliveiras,landmark_and_historical_building,overture,-22.91160774230957,-43.58198547363281,,overture:Condomi'nio Vivendas das Oliveiras:-22.91161:-43.58199
Condomi'nio do Edifi'cio Inconfide ncia,landmark_and_historical_building,overture,-22.900821685791016,-43.125282287597656,,overture:Condomi'nio do Edifi'cio Inconfide ncia:-22.90082:-43.12528
Condomi'nio do Edifi'cio Michelangelo,landmark_and_historical_building,overture,-22.90631103515625,-43.113067626953125,,overture:Condomi'nio do Edifi'cio Michelangelo:-22.90631:-43.11307
Condomini,landmark_and_historical_building,overture,-22.926050186157227,-43.55168533325195,,overture:Condomini:-22.92605:-43.55169
Condominium Art Life,landmark_and_historical_building,overture,-23.01734161376953,-43.49263000488281,,overture:Condominium Art Life:-23.01734:-43.49263
Condominium Chácara Rio Building,landmark_and_historical_building,overture,-22.92983055114746,-43.20927047729492,,overture:Condominium Chácara Rio Building:-22.92983:-43.20927
Condominium Fazenda Passaredo,landmark_and_historical_building,overture,-22.92171859741211,-43.41337585449219,,overture:Condominium Fazenda Passaredo:-22.92172:-43.41338
Condominium GREEN LIVING,landmark_and_historical_building,overture,-22.75077247619629,-43.69166946411133,,overture:Condominium GREEN LIVING:-22.75077:-43.69167
Condominium Garden of Acacias,landmark_and_historical_building,overture,-22.935312271118164,-43.557376861572266,,overture:Condominium Garden of Acacias:-22.93531:-43.55738
Condominium Garden of Ipe,landmark_and_historical_building,overture,-22.86372947692871,-43.269161224365234,,overture:Condominium Garden of Ipe:-22.86373:-43.26916
Condominium Park Renovare,landmark_and_historical_building,overture,-22.879005432128906,-43.550411224365234,,overture:Condominium Park Renovare:-22.87901:-43.55041
Condominium Park Silvestre,landmark_and_historical_building,overture,-22.871389389038086,-43.54833221435547,,overture:Condominium Park Silvestre:-22.87139:-43.54833
Condominium Quinta da Lagoa,landmark_and_historical_building,overture,-22.97757339477539,-43.1982307434082,,overture:Condominium Quinta da Lagoa:-22.97757:-43.19823
Condominium Via Bella,landmark_and_historical_building,overture,-22.987791061401367,-43.3572883605957,,overture:Condominium Via Bella:-22.98779:-43.35729
Condominium Via Corcovado,landmark_and_historical_building,overture,-22.884037017822266,-43.31455993652344,,overture:Condominium Via Corcovado:-22.88404:-43.31456
Condominium Village of Ipês,landmark_and_historical_building,overture,-22.833261489868164,-43.71310806274414,,overture:Condominium Village of Ipês:-22.83326:-43.71311
Condominium Villagio Del Mare,landmark_and_historical_building,overture,-23.02753448486328,-43.47614288330078,,overture:Condominium Villagio Del Mare:-23.02753:-43.47614
Condominium park of Hortências,landmark_and_historical_building,overture,-22.91396141052246,-43.54823684692383,,overture:Condominium park of Hortências:-22.91396:-43.54824
Condomino delos,landmark_and_historical_building,overture,-22.90752410888672,-43.695133209228516,,overture:Condomino delos:-22.90752:-43.69513
Condominío Bairro Carioca,landmark_and_historical_building,overture,-22.892858505249023,-43.24832534790039,,overture:Condominío Bairro Carioca:-22.89286:-43.24833
Condominío Beira Alta,landmark_and_historical_building,overture,-22.825607299804688,-43.31540298461914,,overture:Condominío Beira Alta:-22.82561:-43.31540
Condomínioparquedolazer18-19,landmark_and_historical_building,overture,-22.925003051757812,-43.36617660522461,,overture:Condomínioparquedolazer18-19:-22.92500:-43.36618
Condomínios Alfataurus,landmark_and_historical_building,overture,-23.008317947387695,-43.365745544433594,,overture:Condomínios Alfataurus:-23.00832:-43.36575
Condomíno La Plage,landmark_and_historical_building,overture,-23.031055450439453,-43.48023223876953,,overture:Condomíno La Plage:-23.03106:-43.48023
Confeitaria Colombo,landmark_and_historical_building,manual_curation,-22.9068,-43.1786,,manual:Confeitaria Colombo
Conflorvegan,landmark_and_historical_building,overture,-22.919200897216797,-43.25758361816406,,overture:Conflorvegan:-22.91920:-43.25758
Conjunto 61,landmark_and_historical_building,overture,-22.894437789916992,-43.715816497802734,,overture:Conjunto 61:-22.89444:-43.71582
Conjunto Boa Esperança,landmark_and_historical_building,overture,-22.813308715820312,-43.59084701538086,,overture:Conjunto Boa Esperança:-22.81331:-43.59085
Conjunto Cesarão - Santa Cruz,landmark_and_historical_building,overture,-22.935440063476562,-43.66527557373047,,overture:Conjunto Cesarão - Santa Cruz:-22.93544:-43.66528
Conjunto Cesarão Sitio,landmark_and_historical_building,overture,-22.933549880981445,-43.65120315551758,,overture:Conjunto Cesarão Sitio:-22.93355:-43.65120
Conjunto Coronel Vieira,landmark_and_historical_building,overture,-22.848888397216797,-43.31989669799805,,overture:Conjunto Coronel Vieira:-22.84889:-43.31990
Conjunto César maia,landmark_and_historical_building,overture,-22.98977279663086,-43.43174362182617,,overture:Conjunto César maia:-22.98977:-43.43174
Conjunto Da Pmerj Olaria Rj,landmark_and_historical_building,overture,-22.850650787353516,-43.27508544921875,,overture:Conjunto Da Pmerj Olaria Rj:-22.85065:-43.27509
Conjunto Do Desipe - Bangu,landmark_and_historical_building,overture,-22.845867156982422,-43.485591888427734,,overture:Conjunto Do Desipe - Bangu:-22.84587:-43.48559
Conjunto Dom Bosco,landmark_and_historical_building,overture,-22.803752899169922,-43.586402893066406,,overture:Conjunto Dom Bosco:-22.80375:-43.58640
Conjunto Dos Ferroviários Dr. Roberto Silveira,landmark_and_historical_building,overture,-22.787330627441406,-43.316898345947266,,overture:Conjunto Dos Ferroviários Dr. Roberto Silveira:-22.78733:-43.31690
Conjunto Guandu 2,landmark_and_historical_building,overture,-22.90460777282715,-43.70819091796875,,overture:Conjunto Guandu 2:-22.90461:-43.70819
Conjunto Habitacional Prefeito Sá lessa,landmark_and_historical_building,overture,-22.825178146362305,-43.35614776611328,,overture:Conjunto Habitacional Prefeito Sá lessa:-22.82518:-43.35615
Conjunto Habitacional Presidente Getúlio Vargas,landmark_and_historical_building,overture,-22.849519729614258,-43.38079071044922,,overture:Conjunto Habitacional Presidente Getúlio Vargas:-22.84952:-43.38079
Conjunto Habitacional São Sebastião,landmark_and_historical_building,overture,-22.944400787353516,-43.342037200927734,,overture:Conjunto Habitacional São Sebastião:-22.94440:-43.34204
Conjunto Liberdade,landmark_and_historical_building,overture,-22.901315689086914,-43.70948791503906,,overture:Conjunto Liberdade:-22.90132:-43.70949
Conjunto Ubaldo de Oliveira,landmark_and_historical_building,overture,-22.863134384155273,-43.47187805175781,,overture:Conjunto Ubaldo de Oliveira:-22.86313:-43.47188
Conjunto da Joaquim Ribeiro,landmark_and_historical_building,overture,-22.877729415893555,-43.28617477416992,,overture:Conjunto da Joaquim Ribeiro:-22.87773:-43.28617
Conjunto da Marinha,landmark_and_historical_building,overture,-22.75180435180664,-43.491676330566406,,overture:Conjunto da Marinha:-22.75180:-43.49168
Conjunto dos Ferroviários,landmark_and_historical_building,overture,-22.886329650878906,-43.293270111083984,,overture:Conjunto dos Ferroviários:-22.88633:-43.29327
Conjunto dos Mouras,landmark_and_historical_building,overture,-22.937055587768555,-43.633087158203125,,overture:Conjunto dos Mouras:-22.93706:-43.63309
Conjunto nova sepetiba,landmark_and_historical_building,overture,-22.959871292114258,-43.685543060302734,,overture:Conjunto nova sepetiba:-22.95987:-43.68554
Connect Icarai,landmark_and_historical_building,overture,-22.907581329345703,-43.10273742675781,,overture:Connect Icarai:-22.90758:-43.10274
Connect Life Work Trade,landmark_and_historical_building,overture,-22.918224334716797,-43.379127502441406,,overture:Connect Life Work Trade:-22.91822:-43.37913
Conquista Campo Grande,landmark_and_historical_building,overture,-22.872623443603516,-43.526302337646484,,overture:Conquista Campo Grande:-22.87262:-43.52630
Conquista Jardim Guadalupe,landmark_and_historical_building,overture,-22.84442901611328,-43.37486267089844,,overture:Conquista Jardim Guadalupe:-22.84443:-43.37486
Conquista Mendanha,landmark_and_historical_building,overture,-22.86824607849121,-43.55197525024414,,overture:Conquista Mendanha:-22.86825:-43.55198
Consultor Imobiliário Jorge Rondão,landmark_and_historical_building,overture,-22.867420196533203,-43.553321838378906,,overture:Consultor Imobiliário Jorge Rondão:-22.86742:-43.55332
Contemporâneo Design Resort,landmark_and_historical_building,overture,-22.947513580322266,-43.56160354614258,,overture:Contemporâneo Design Resort:-22.94751:-43.56160
Copa do Rei,landmark_and_historical_building,overture,-22.85650062561035,-43.35307693481445,,overture:Copa do Rei:-22.85650:-43.35308
Copacabana,landmark_and_historical_building,overture,-22.96845817565918,-43.18859100341797,,overture:Copacabana:-22.96846:-43.18859
Copacabana Bela Vista,landmark_and_historical_building,overture,-22.963953018188477,-43.172550201416016,,overture:Copacabana Bela Vista:-22.96395:-43.17255
Copacabana-Rio-AluguelForTemporada-VistaParaoMar,landmark_and_historical_building,overture,-22.963808059692383,-43.17192077636719,,overture:Copacabana-Rio-AluguelForTemporada-VistaParaoMar:-22.96381:-43.17192
Coqueirinho,landmark_and_historical_building,overture,-22.777864456176758,-43.32940673828125,,overture:Coqueirinho:-22.77786:-43.32941
Coqueirão,landmark_and_historical_building,overture,-22.987085342407227,-43.20627212524414,,overture:Coqueirão:-22.98709:-43.20627
Coreto de Sepetiba Rj,landmark_and_historical_building,overture,-22.97089385986328,-43.70962905883789,,overture:Coreto de Sepetiba Rj:-22.97089:-43.70963
Corporate Tijuca,landmark_and_historical_building,overture,-22.921607971191406,-43.23469543457031,,overture:Corporate Tijuca:-22.92161:-43.23470
Corretor Alex Dantas CAC,landmark_and_historical_building,overture,-22.751543045043945,-43.4553108215332,,overture:Corretor Alex Dantas CAC:-22.75154:-43.45531
Corretor Ary Teixeira,landmark_and_historical_building,overture,-22.841421127319336,-43.369659423828125,,overture:Corretor Ary Teixeira:-22.84142:-43.36966
Corretor Lucas Mendes,landmark_and_historical_building,overture,-22.941970825195312,-43.3415412902832,,overture:Corretor Lucas Mendes:-22.94197:-43.34154
Cosmos,landmark_and_historical_building,overture,-22.90591049194336,-43.60982131958008,,overture:Cosmos:-22.90591:-43.60982
Cosmos City,landmark_and_historical_building,overture,-22.916927337646484,-43.614559173583984,,overture:Cosmos City:-22.91693:-43.61456
Costa Blanca,landmark_and_historical_building,overture,-23.006338119506836,-43.326637268066406,,overture:Costa Blanca:-23.00634:-43.32664
Costa Del Sol,landmark_and_historical_building,overture,-23.010282516479492,-43.332672119140625,,overture:Costa Del Sol:-23.01028:-43.33267
Costa barros,landmark_and_historical_building,overture,-22.82122802734375,-43.356197357177734,,overture:Costa barros:-22.82123:-43.35620
Costa do Atlântico,landmark_and_historical_building,overture,-22.986637115478516,-43.19785690307617,,overture:Costa do Atlântico:-22.98664:-43.19786
Costão do Grumari,landmark_and_historical_building,overture,-23.054950714111328,-43.53920364379883,,overture:Costão do Grumari:-23.05495:-43.53920
Covanca,landmark_and_historical_building,overture,-22.915786743164062,-43.3447151184082,,overture:Covanca:-22.91579:-43.34472
Cozinha da Nutri Daiana Queiroz,landmark_and_historical_building,overture,-22.871034622192383,-43.766998291015625,,overture:Cozinha da Nutri Daiana Queiroz:-22.87103:-43.76700
Cremtei,landmark_and_historical_building,overture,-22.824060440063477,-43.32884216308594,,overture:Cremtei:-22.82406:-43.32884
Cristo Redentor - RJ,landmark_and_historical_building,overture,-22.910680770874023,-43.6578369140625,,overture:Cristo Redentor - RJ:-22.91068:-43.65784
Cruzada de são Sebastião,landmark_and_historical_building,overture,-22.981840133666992,-43.216190338134766,,overture:Cruzada de são Sebastião:-22.98184:-43.21619
Cruzeiro do Sul (Mesquita),landmark_and_historical_building,overture,-22.778553009033203,-43.428627014160156,,overture:Cruzeiro do Sul (Mesquita):-22.77855:-43.42863
Cukrová homole (hora),landmark_and_historical_building,overture,-22.9486141204834,-43.157222747802734,,overture:Cukrová homole (hora):-22.94861:-43.15722
Cupim City .,landmark_and_historical_building,overture,-22.753400802612305,-43.462589263916016,,overture:Cupim City .:-22.75340:-43.46259
Cury Nova Iguaçu,landmark_and_historical_building,overture,-22.761070251464844,-43.419647216796875,,overture:Cury Nova Iguaçu:-22.76107:-43.41965
Cury Ramos,landmark_and_historical_building,overture,-22.861495971679688,-43.25511169433594,,overture:Cury Ramos:-22.86150:-43.25511
D&A Areia de Quartzo,landmark_and_historical_building,overture,-22.913684844970703,-43.54753112792969,,overture:D&A Areia de Quartzo:-22.91368:-43.54753
DIAS soluções A GÁS,landmark_and_historical_building,overture,-22.770553588867188,-43.527591705322266,,overture:DIAS soluções A GÁS:-22.77055:-43.52759
DNA HOMER,landmark_and_historical_building,overture,-22.90721321105957,-43.56602096557617,,overture:DNA HOMER:-22.90721:-43.56602
Da Prata,landmark_and_historical_building,overture,-22.761125564575195,-43.419166564941406,,overture:Da Prata:-22.76113:-43.41917
Deck Aterro Flamengo,landmark_and_historical_building,overture,-22.935739517211914,-43.17002487182617,,overture:Deck Aterro Flamengo:-22.93574:-43.17002
Del Bosco,landmark_and_historical_building,overture,-22.941490173339844,-43.33827590942383,,overture:Del Bosco:-22.94149:-43.33828
Dez Rocha Miranda,landmark_and_historical_building,overture,-22.851364135742188,-43.345314025878906,,overture:Dez Rocha Miranda:-22.85136:-43.34531
Dez Zona Norte,landmark_and_historical_building,overture,-22.82969856262207,-43.32246780395508,,overture:Dez Zona Norte:-22.82970:-43.32247
Dias Ferreira Leblon Studios,landmark_and_historical_building,overture,-22.982200622558594,-43.22462463378906,,overture:Dias Ferreira Leblon Studios:-22.98220:-43.22462
Disegno Casas Boutique,landmark_and_historical_building,overture,-23.009878158569336,-43.42600631713867,,overture:Disegno Casas Boutique:-23.00988:-43.42601
Drop Vertical - Escola de Surf e Kitesurf,landmark_and_historical_building,overture,-23.009166717529297,-43.34249496459961,,overture:Drop Vertical - Escola de Surf e Kitesurf:-23.00917:-43.34249
Duque de Epson,landmark_and_historical_building,overture,-22.973512649536133,-43.18653869628906,,overture:Duque de Epson:-22.97351:-43.18654
Dúvidas sobre sexo,landmark_and_historical_building,overture,-23.011520385742188,-43.44580078125,,overture:Dúvidas sobre sexo:-23.01152:-43.44580
EXATO  Estrada do Rio Grande Taquara,landmark_and_historical_building,overture,-22.91903305053711,-43.39349365234375,,overture:EXATO  Estrada do Rio Grande Taquara:-22.91903:-43.39349
East Side Méier,landmark_and_historical_building,overture,-22.896438598632812,-43.28291320800781,,overture:East Side Méier:-22.89644:-43.28291
Ed Argelia,landmark_and_historical_building,overture,-22.968582153320312,-43.182498931884766,,overture:Ed Argelia:-22.96858:-43.18250
Ed Celestial,landmark_and_historical_building,overture,-22.93393898010254,-43.17738342285156,,overture:Ed Celestial:-22.93394:-43.17738
Ed Faestal,landmark_and_historical_building,overture,-22.87135124206543,-43.77780532836914,,overture:Ed Faestal:-22.87135:-43.77781
Ed Fidalgo/ Ed Las Palmas,landmark_and_historical_building,overture,-22.761301040649414,-43.451385498046875,,overture:Ed Fidalgo/ Ed Las Palmas:-22.76130:-43.45139
Ed Maria Quiteria,landmark_and_historical_building,overture,-22.97290802001953,-43.19234848022461,,overture:Ed Maria Quiteria:-22.97291:-43.19235
Ed Space VII and VIII,landmark_and_historical_building,overture,-22.904239654541016,-43.11837387084961,,overture:Ed Space VII and VIII:-22.90424:-43.11837
Ed Torre Charles Degaulle,landmark_and_historical_building,overture,-23.00225257873535,-43.32795333862305,,overture:Ed Torre Charles Degaulle:-23.00225:-43.32795
Ed Verbenas,landmark_and_historical_building,overture,-22.8781681060791,-43.36735534667969,,overture:Ed Verbenas:-22.87817:-43.36736
Ed. Alita,landmark_and_historical_building,overture,-22.89542579650879,-43.35401916503906,,overture:Ed. Alita:-22.89543:-43.35402
Ed. Allegro,landmark_and_historical_building,overture,-22.811431884765625,-43.19606018066406,,overture:Ed. Allegro:-22.81143:-43.19606
Ed. Canopus,landmark_and_historical_building,overture,-22.979516983032227,-43.220462799072266,,overture:Ed. Canopus:-22.97952:-43.22046
Ed. Chinguar,landmark_and_historical_building,overture,-22.757295608520508,-43.4596061706543,,overture:Ed. Chinguar:-22.75730:-43.45961
Ed. Conquest,landmark_and_historical_building,overture,-22.759193420410156,-43.45874786376953,,overture:Ed. Conquest:-22.75919:-43.45875
Ed. Elias F. Pariz,landmark_and_historical_building,overture,-22.789066314697266,-43.307472229003906,,overture:Ed. Elias F. Pariz:-22.78907:-43.30747
Ed. Gandhi,landmark_and_historical_building,overture,-22.95525550842285,-43.175106048583984,,overture:Ed. Gandhi:-22.95526:-43.17511
Ed. Gois Monteiro 155,landmark_and_historical_building,overture,-22.955623626708984,-43.178863525390625,,overture:Ed. Gois Monteiro 155:-22.95562:-43.17886
Ed. Ingá Beira Mar,landmark_and_historical_building,overture,-22.903486251831055,-43.126258850097656,,overture:Ed. Ingá Beira Mar:-22.90349:-43.12626
Ed. Jardim das Tulipas,landmark_and_historical_building,overture,-22.884666442871094,-43.365779876708984,,overture:Ed. Jardim das Tulipas:-22.88467:-43.36578
Ed. Jursan,landmark_and_historical_building,overture,-22.90972328186035,-43.19169616699219,,overture:Ed. Jursan:-22.90972:-43.19170
Ed. Lucie Danon,landmark_and_historical_building,overture,-22.969070434570312,-43.186729431152344,,overture:Ed. Lucie Danon:-22.96907:-43.18673
