id,name,category,source,lat,lon,wikidata_qid,reason,boundary_municipality,boundary_status
overture:Centro Cultural Nossa Senhora das Mercês:-22.80789:-43.37109,Centro Cultural Nossa Senhora das Mercês,cultural_center,overture,-22.807893753051758,-43.371089935302734,,explicit church-related cultural center,Rio de Janeiro,ok
overture:Centro Cultural Oca dos Curumins:-22.86018:-43.26770,Centro Cultural Oca dos Curumins,cultural_center,overture,-22.86018180847168,-43.267696380615234,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Oduvaldo Viana Filho:-22.93027:-43.17459,Centro Cultural Oduvaldo Viana Filho,cultural_center,overture,-22.930269241333008,-43.17458724975586,,named after famous playwright,Rio de Janeiro,ok
overture:Centro Cultural Omo Yoruba:-22.89212:-43.34472,Centro Cultural Omo Yoruba,cultural_center,overture,-22.89212417602539,-43.34471893310547,,Afro-Brazilian Yoruba cultural center,Rio de Janeiro,ok
overture:Centro Cultural PGE-RJ:-22.90392:-43.17575,Centro Cultural PGE-RJ,cultural_center,overture,-22.903919219970703,-43.175750732421875,,institutional cultural center,Rio de Janeiro,ok
overture:Centro Cultural Paschoal Carlos Magno:-22.90289:-43.10751,Centro Cultural Paschoal Carlos Magno,cultural_center,overture,-22.902894973754883,-43.107513427734375,,named after theater pioneer,Niterói,outside_boundary
overture:Centro Cultural Pedro I:-22.88216:-43.58867,Centro Cultural Pedro I,cultural_center,overture,-22.88216209411621,-43.58867263793945,,named after Emperor Pedro I,Rio de Janeiro,ok
overture:Centro Cultural Pedro II:-22.92007:-43.67872,Centro Cultural Pedro II,cultural_center,overture,-22.920072555541992,-43.67871856689453,,named after Emperor Pedro II,Rio de Janeiro,ok
overture:Centro Cultural Pedro II - Posse:-22.88286:-43.55149,Centro Cultural Pedro II - Posse,cultural_center,overture,-22.882858276367188,-43.55149459838867,,branch cultural center,Rio de Janeiro,ok
overture:Centro Cultural Pedro Storani:-22.87936:-43.40737,Centro Cultural Pedro Storani,cultural_center,overture,-22.879356384277344,-43.40736770629883,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Phabrika de Arthes:-22.82617:-43.35363,Centro Cultural Phabrika de Arthes,cultural_center,overture,-22.826168060302734,-43.353633880615234,,explicit arts-factory cultural center,Rio de Janeiro,ok
overture:Centro Cultural Prof Dila:-22.89694:-43.35447,Centro Cultural Prof Dila,cultural_center,overture,-22.896940231323242,-43.354469299316406,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Professor Horacio Macedo:-22.85841:-43.23224,Centro Cultural Professor Horacio Macedo,cultural_center,overture,-22.85840606689453,-43.232242584228516,,university-affiliated cultural center,Rio de Janeiro,ok
overture:Centro Cultural Santa Cruz Dr. Antônio Nicolau Jorge:-22.92345:-43.69308,Centro Cultural Santa Cruz Dr. Antônio Nicolau Jorge,cultural_center,overture,-22.923450469970703,-43.693077087402344,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Silva Tavares:-22.87751:-43.34251,Centro Cultural Silva Tavares,cultural_center,overture,-22.877506256103516,-43.34251403808594,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Sindicato dos Rodoviários do Município do Rio de Janeiro:-22.89964:-43.18770,Centro Cultural Sindicato dos Rodoviários do Município do Rio de Janeiro,cultural_center,overture,-22.89963722229004,-43.18770217895508,,union-affiliated but explicitly designated cultural center,Rio de Janeiro,ok
overture:Centro Cultural Solar de Botafogo:-22.95633:-43.18626,Centro Cultural Solar de Botafogo,cultural_center,overture,-22.956327438354492,-43.18626403808594,,historic mansion (Solar) converted to cultural center,Rio de Janeiro,ok
overture:Centro Cultural Tambor de Cumba:-22.90363:-43.17763,Centro Cultural Tambor de Cumba,cultural_center,overture,-22.90363311767578,-43.17763137817383,,Afro-Brazilian drum culture cultural center,Rio de Janeiro,ok
overture:Centro Cultural Veneza:-22.95098:-43.17593,Centro Cultural Veneza,cultural_center,overture,-22.95098304748535,-43.175926208496094,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Vera Cruz - Capoeira:-22.85038:-43.33092,Centro Cultural Vera Cruz - Capoeira,cultural_center,overture,-22.85038185119629,-43.3309211730957,,"capoeira cultural center (heritage practice, public designation)",Rio de Janeiro,ok
overture:Centro Cultural Vovo Carlotinha Ccvocar:-22.91660:-43.20779,Centro Cultural Vovo Carlotinha Ccvocar,cultural_center,overture,-22.916603088378906,-43.207786560058594,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural Waly Salomão:-22.80681:-43.30365,Centro Cultural Waly Salomão,cultural_center,overture,-22.806812286376953,-43.303646087646484,,named after famous poet Waly Salomão,Rio de Janeiro,ok
overture:Centro Cultural Yoruba:-22.89564:-43.34933,Centro Cultural Yoruba,cultural_center,overture,-22.89564323425293,-43.34933090209961,,Afro-Brazilian Yoruba cultural center,Rio de Janeiro,ok
overture:Centro Cultural Zona Oeste:-22.88012:-43.45375,Centro Cultural Zona Oeste,cultural_center,overture,-22.880123138427734,-43.45375442504883,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural da Caixa Econômica Federal:-22.90769:-43.17330,Centro Cultural da Caixa Econômica Federal,cultural_center,overture,-22.907690048217773,-43.173301696777344,,bank-sponsored cultural center,Rio de Janeiro,ok
overture:Centro Cultural da Justiça Eleitoral:-22.90196:-43.17590,Centro Cultural da Justiça Eleitoral,cultural_center,overture,-22.901962280273438,-43.175899505615234,,Electoral Court cultural center,Rio de Janeiro,ok
overture:Centro Cultural da Marinha do Brasil:-22.79019:-43.42012,Centro Cultural da Marinha do Brasil,cultural_center,overture,-22.79018783569336,-43.42011642456055,,Brazilian Navy cultural/heritage center with museum,Mesquita,outside_boundary
overture:Centro Cultural da Policia Militar:-22.90913:-43.19479,Centro Cultural da Policia Militar,cultural_center,overture,-22.909130096435547,-43.19478988647461,,Military Police cultural center/museum,Rio de Janeiro,ok
overture:Centro Cultural do Capoeira Mestre Touro:-22.84566:-43.27918,Centro Cultural do Capoeira Mestre Touro,cultural_center,overture,-22.845664978027344,-43.27918243408203,,capoeira cultural center named after a mestre,Rio de Janeiro,ok
overture:Centro Cultural do Ministerio da Saude:-22.90480:-43.16955,Centro Cultural do Ministerio da Saude,cultural_center,overture,-22.904802322387695,-43.169551849365234,,Ministry of Health heritage building cultural center,Rio de Janeiro,ok
overture:Centro Cultural do Ministério da Saúde (CCMS):-22.90504:-43.16882,Centro Cultural do Ministério da Saúde (CCMS),cultural_center,overture,-22.905038833618164,-43.168819427490234,,Ministry of Health heritage building cultural center (duplicate),Rio de Janeiro,ok
overture:Centro Cultural do Poder Judiciário (CCPJ-Rio):-22.90466:-43.17294,Centro Cultural do Poder Judiciário (CCPJ-Rio),cultural_center,overture,-22.9046630859375,-43.172935485839844,,Judiciary cultural center in heritage building,Rio de Janeiro,ok
overture:Centro Cultural do Poder Judiciário - CCPJ-RJ:-22.90499:-43.17378,Centro Cultural do Poder Judiciário - CCPJ-RJ,cultural_center,overture,-22.904985427856445,-43.17378234863281,,Judiciary cultural center in heritage building (duplicate),Rio de Janeiro,ok
overture:Centro Cultural do Poder Judiciário do Estado do RJ:-22.77965:-43.30868,Centro Cultural do Poder Judiciário do Estado do RJ,cultural_center,overture,-22.779653549194336,-43.30868148803711,,"Judiciary cultural center, state level (duplicate)",Duque de Caxias,outside_boundary
overture:Centro Cultural do Rio de Janeiro:-22.89856:-43.27171,Centro Cultural do Rio de Janeiro,cultural_center,overture,-22.898557662963867,-43.27170944213867,,explicit cultural center,Rio de Janeiro,ok
overture:Centro Cultural e Social Música e Arte Soul Emanuel:-22.85479:-43.60589,Centro Cultural e Social Música e Arte Soul Emanuel,cultural_center,overture,-22.854793548583984,-43.605892181396484,,explicit music and arts cultural/social center,Nova Iguaçu,outside_boundary
overture:Centro Cultural e Universitário de Botafogo:-22.95571:-43.18745,Centro Cultural e Universitário de Botafogo,cultural_center,overture,-22.955713272094727,-43.18745040893555,,university-affiliated cultural center,Rio de Janeiro,ok
overture:Centro De Arte E Cultura:-22.85715:-43.32933,Centro De Arte E Cultura,cultural_center,overture,-22.857152938842773,-43.32932662963867,,explicit cultural center,Rio de Janeiro,ok
overture:Centro EcoCultural Sueli Pontes:-23.00124:-43.34104,Centro EcoCultural Sueli Pontes,cultural_center,overture,-23.001243591308594,-43.341041564941406,,explicit eco-cultural center,Rio de Janeiro,ok
overture:Centro Loyola de Fé e Cultura:-22.98210:-43.24013,Centro Loyola de Fé e Cultura,cultural_center,overture,-22.982099533081055,-43.24013137817383,,"Jesuit faith-and-culture center, real institution",Rio de Janeiro,ok
overture:Centro Luiz Gonzaga de Tradições Nordestinas:-22.89765:-43.22031,Centro Luiz Gonzaga de Tradições Nordestinas,cultural_center,overture,-22.89764976501465,-43.220314025878906,,iconic Northeastern-traditions cultural center (Feira de São Cristóvão),Rio de Janeiro,ok
overture:Centro cultural Pedro II - Santíssimo:-22.88464:-43.55293,Centro cultural Pedro II - Santíssimo,cultural_center,overture,-22.8846378326416,-43.55292892456055,,branch cultural center,Rio de Janeiro,ok
overture:Centro cultural tia Eulália:-22.86504:-43.33367,Centro cultural tia Eulália,cultural_center,overture,-22.86504364013672,-43.33366775512695,,explicit cultural center,Rio de Janeiro,ok
overture:Centro de Arte Maria Teresa Vieira:-22.90699:-43.18151,Centro de Arte Maria Teresa Vieira,cultural_center,overture,-22.906991958618164,-43.181514739990234,,explicit cultural center,Rio de Janeiro,ok
overture:Centro de Arte e Cultura UFRRJ:-22.75884:-43.68820,Centro de Arte e Cultura UFRRJ,cultural_center,overture,-22.75884437561035,-43.688201904296875,,university-affiliated cultural center,Seropédica,outside_boundary
overture:Centro de Artes Calouste Gulbenkian:-22.90807:-43.19578,Centro de Artes Calouste Gulbenkian,cultural_center,overture,-22.908071517944336,-43.19578170776367,,"named after Gulbenkian foundation, known cultural institution",Rio de Janeiro,ok
overture:Centro de Artes da Maré:-22.85353:-43.24661,Centro de Artes da Maré,cultural_center,overture,-22.85352897644043,-43.24660873413086,,known community cultural center in Maré,Rio de Janeiro,ok
overture:Centro de Cultura Italiana:-22.91730:-43.23524,Centro de Cultura Italiana,cultural_center,overture,-22.91730499267578,-43.23524475097656,,Italian cultural center,Rio de Janeiro,ok
overture:Centro de Cultura Social - RJ:-22.91463:-43.25048,Centro de Cultura Social - RJ,cultural_center,overture,-22.914630889892578,-43.2504768371582,,explicit cultural/social center,Rio de Janeiro,ok
overture:Centro de Letras e Artes:-22.95481:-43.17012,Centro de Letras e Artes,cultural_center,overture,-22.954805374145508,-43.17012023925781,,explicit cultural center,Rio de Janeiro,ok
overture:Centro de Línguas e Cultura da UFF:-22.89870:-43.13293,Centro de Línguas e Cultura da UFF,cultural_center,overture,-22.898698806762695,-43.132930755615234,,university-affiliated language and culture center,Niterói,outside_boundary
overture:Centro de Tradições Ylê Asè Egi Omim:-22.93820:-43.20837,Centro de Tradições Ylê Asè Egi Omim,cultural_center,overture,-22.938201904296875,-43.20836639404297,,Afro-Brazilian Candomblé cultural tradition center,Rio de Janeiro,ok
overture:Centro do Samba:-22.90530:-43.18119,Centro do Samba,cultural_center,overture,-22.90530014038086,-43.18118667602539,,samba cultural center,Rio de Janeiro,ok
overture:Cidade das Artes:-22.99934:-43.36579,Cidade das Artes,cultural_center,overture,-22.99934196472168,-43.36579132080078,,major real Barra da Tijuca performing arts complex,Rio de Janeiro,ok
overture:Conjunto Cultural da Caixa:-22.90794:-43.17710,Conjunto Cultural da Caixa,cultural_center,overture,-22.907943725585938,-43.17710494995117,,"CAIXA Cultural, real institution with real programming",Rio de Janeiro,ok
overture:Espaco Cultural Correios Niteroi:-22.89490:-43.12366,Espaco Cultural Correios Niteroi,cultural_center,overture,-22.8948974609375,-43.1236572265625,,"Correios Cultural, real chain with real exhibitions",Niterói,outside_boundary
overture:Espaco Cultural Municipal Sergio Porto:-22.95869:-43.19934,Espaco Cultural Municipal Sergio Porto,cultural_center,overture,-22.958688735961914,-43.199344635009766,,well-known Rio municipal cultural center (Humaitá),Rio de Janeiro,ok
overture:Espaço Cultural Bndes:-22.90833:-43.18019,Espaço Cultural Bndes,cultural_center,overture,-22.90833282470703,-43.1801872253418,,"BNDES art gallery, real institution with real programming",Rio de Janeiro,ok
overture:Espaço Cultural Escola Sesc:-22.96029:-43.35923,Espaço Cultural Escola Sesc,cultural_center,overture,-22.96029281616211,-43.359230041503906,,"SESC affiliated school/cultural space, real institution",Rio de Janeiro,ok
overture:Espaço Cultural Sylvio Monteiro:-22.76130:-43.45029,Espaço Cultural Sylvio Monteiro,cultural_center,overture,-22.761301040649414,-43.450294494628906,,"real public theater (matches Teatro Sylvio Monteiro, same coords)",Nova Iguaçu,outside_boundary
overture:Espaço Tom Jobim:-22.97078:-43.22482,Espaço Tom Jobim,cultural_center,overture,-22.970783233642578,-43.224822998046875,,part of the real Tom Jobim heritage house/institute complex,Rio de Janeiro,ok
overture:Feira de São Cristóvão:-22.90729:-43.22304,Feira de São Cristóvão,cultural_center,overture,-22.90729331970215,-43.22304153442383,,"famous Northeastern culture fair, real heritage landmark",Rio de Janeiro,ok
overture:Funarte:-22.90868:-43.17335,Funarte,cultural_center,overture,-22.908681869506836,-43.17334747314453,,"national arts foundation, real institution",Rio de Janeiro,ok
overture:Fundição Progresso:-22.91249:-43.18056,Fundição Progresso,cultural_center,overture,-22.912487030029297,-43.18055725097656,,"historic industrial building, famous Lapa cultural venue",Rio de Janeiro,ok
overture:Fórum de Ciência e Cultura da UFRJ:-22.94284:-43.17472,Fórum de Ciência e Cultura da UFRJ,cultural_center,overture,-22.942842483520508,-43.174720764160156,,"real UFRJ institution, historic Praia Vermelha building",Rio de Janeiro,ok
overture:GRES Chatuba De Mesquita:-22.80206:-43.43996,GRES Chatuba De Mesquita,cultural_center,overture,-22.80206298828125,-43.43995666503906,,real samba school (escola de samba),Mesquita,outside_boundary
overture:Galpão Bela Maré:-22.85380:-43.24681,Galpão Bela Maré,cultural_center,overture,-22.853801727294922,-43.24680709838867,,recognized Maré arts complex with real programming,Rio de Janeiro,ok
overture:Imperator - Centro Cultural João Nogueira:-22.90271:-43.28200,Imperator - Centro Cultural João Nogueira,cultural_center,overture,-22.902711868286133,-43.28200149536133,,"restored historic cinema turned real cultural center, Méier",Rio de Janeiro,ok
overture:Instituto Antônio Carlos Jobim:-22.97061:-43.22487,Instituto Antônio Carlos Jobim,cultural_center,overture,-22.970609664916992,-43.22486877441406,,real Tom Jobim heritage house/institute,Rio de Janeiro,ok
overture:Instituto Cervantes:-22.94601:-43.18466,Instituto Cervantes,cultural_center,overture,-22.946006774902344,-43.18465805053711,,official Spanish national cultural institute,Rio de Janeiro,ok
overture:Instituto Cultural Brasil Japão:-22.90967:-43.17149,Instituto Cultural Brasil Japão,cultural_center,overture,-22.909669876098633,-43.17148971557617,,real bi-national cultural institute,Rio de Janeiro,ok
overture:Instituto Cultural Cravo Albin:-22.94869:-43.16356,Instituto Cultural Cravo Albin,cultural_center,overture,-22.948686599731445,-43.16355514526367,,"real, notable Brazilian popular music culture institute",Rio de Janeiro,ok
overture:Instituto de Pesquisas das Culturas Negras:-22.91202:-43.18729,Instituto de Pesquisas das Culturas Negras,cultural_center,overture,-22.912015914916992,-43.18729019165039,,recognized Afro-Brazilian culture research institute,Rio de Janeiro,ok
overture:Istituto Italiano di Cultura di Rio de Janeiro:-22.91024:-43.17163,Istituto Italiano di Cultura di Rio de Janeiro,cultural_center,overture,-22.910240173339844,-43.171630859375,,official Italian national cultural institute,Rio de Janeiro,ok
overture:Jaime Arôxa Lapa - Centro Cultural Arariboia:-22.90763:-43.18428,Jaime Arôxa Lapa - Centro Cultural Arariboia,cultural_center,overture,-22.907634735107422,-43.18428039550781,,well-known dance choreographer's real cultural center,Rio de Janeiro,ok
overture:Jongo Da Serrinha:-22.86482:-43.33043,Jongo Da Serrinha,cultural_center,overture,-22.864816665649414,-43.33042907714844,,recognized intangible cultural heritage jongo tradition,Rio de Janeiro,ok
overture:Lona Cultural Gilberto Gil:-22.87811:-43.41576,Lona Cultural Gilberto Gil,cultural_center,overture,-22.87810707092285,-43.4157600402832,,official municipal Lona Cultural network venue,Rio de Janeiro,ok
overture:Lona Cultural Jacob do Bandolim:-22.89737:-43.35273,Lona Cultural Jacob do Bandolim,cultural_center,overture,-22.89737319946289,-43.35273361206055,,official municipal Lona Cultural network venue,Rio de Janeiro,ok
overture:Lona Cultural Municipal Jacob do Bandolim:-22.92399:-43.35865,Lona Cultural Municipal Jacob do Bandolim,cultural_center,overture,-22.92399024963379,-43.358646392822266,,official municipal Lona Cultural network venue,Rio de Janeiro,ok
overture:Lona Cultural Terra Caetano Veloso:-22.83997:-43.37852,Lona Cultural Terra Caetano Veloso,cultural_center,overture,-22.839969635009766,-43.37852478027344,,official municipal Lona Cultural network venue,Rio de Janeiro,ok
overture:Lona Cultural de Anchieta:-22.82546:-43.40273,Lona Cultural de Anchieta,cultural_center,overture,-22.825456619262695,-43.40272521972656,,official municipal Lona Cultural network venue,Rio de Janeiro,ok
overture:MACquinho:-22.90568:-43.12611,MACquinho,cultural_center,overture,-22.905677795410156,-43.12610626220703,,MAC Niterói-affiliated satellite/education space,Niterói,outside_boundary
overture:Memorial Getúlio Vargas:-22.92165:-43.17352,Memorial Getúlio Vargas,cultural_center,overture,-22.921648025512695,-43.173519134521484,,real public memorial/monument,Rio de Janeiro,ok
overture:Municipal Cultural Center Dyla Sylvia de Sa:-22.89711:-43.35424,Municipal Cultural Center Dyla Sylvia de Sa,cultural_center,overture,-22.89710807800293,-43.3542366027832,,explicitly municipal (official) cultural center,Rio de Janeiro,ok
overture:Paço Imperial:-22.90355:-43.17431,Paço Imperial,cultural_center,overture,-22.90355110168457,-43.174312591552734,,"historic Imperial Palace, major heritage landmark",Rio de Janeiro,ok
overture:Pedro II - Carvalho Ramos:-22.88773:-43.58929,Pedro II - Carvalho Ramos,cultural_center,overture,-22.88772964477539,-43.589290618896484,,unit of historic Colégio Pedro II school system,Rio de Janeiro,ok
overture:Pequena África:-22.89813:-43.18748,Pequena África,cultural_center,overture,-22.89813232421875,-43.18748474121094,,"Little Africa, recognized historic heritage zone",Rio de Janeiro,ok
overture:Quadra da Portela:-22.87089:-43.34296,Quadra da Portela,cultural_center,overture,-22.870887756347656,-43.34295654296875,,historic Portela samba school headquarters,Rio de Janeiro,ok
overture:Renascença Clube:-22.92433:-43.24929,Renascença Clube,cultural_center,overture,-22.924327850341797,-43.24929428100586,,historic Black social club with real historical standing,Rio de Janeiro,ok
overture:Sala de Cultura - UFRRJ:-22.76469:-43.68225,Sala de Cultura - UFRRJ,cultural_center,overture,-22.764692306518555,-43.682254791259766,,real university cultural space on UFRRJ campus,Seropédica,outside_boundary
overture:Sala de Espetáculos Amir Haddad:-22.76279:-43.44409,Sala de Espetáculos Amir Haddad,cultural_center,overture,-22.76279067993164,-43.444087982177734,,named real performance hall tied to known theater director,Nova Iguaçu,outside_boundary
overture:Samba da Pedra do Sal:-22.89789:-43.18546,Samba da Pedra do Sal,cultural_center,overture,-22.89789390563965,-43.185455322265625,,historic birthplace-of-samba heritage site,Rio de Janeiro,ok
overture:Sesc Tijuca:-22.92432:-43.24149,Sesc Tijuca,cultural_center,overture,-22.924320220947266,-43.24148941040039,,real SESC institution with real programming,Rio de Janeiro,ok
overture:Teatro Sylvio Monteiro:-22.76130:-43.45029,Teatro Sylvio Monteiro,cultural_center,overture,-22.761301040649414,-43.450294494628906,,real public theater in Campo Grande,Nova Iguaçu,outside_boundary
overture:Unidos Da Barra Da Tijuca:-23.00197:-43.34862,Unidos Da Barra Da Tijuca,cultural_center,overture,-23.001970291137695,-43.3486213684082,,samba school (escola de samba) naming pattern,Rio de Janeiro,ok
overture:Velha Guarda do Dendê:-22.79771:-43.19326,Velha Guarda do Dendê,cultural_center,overture,-22.797710418701172,-43.19325637817383,,traditional community samba old-guard heritage group,Rio de Janeiro,ok
wikidata:Acervo do Museu de Imagens do Inconsciente:-22.90091:-43.30067,Acervo do Museu de Imagens do Inconsciente,heritage_site,wikidata,-22.900912,-43.30067,Q111920771,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Alfândega do Rio de Janeiro:-22.90029:-43.17635,Alfândega do Rio de Janeiro,heritage_site,wikidata,-22.900285,-43.176353055,Q64363860,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Antigo Solar do Visconde do Rio Seco:-22.90747:-43.18379,Antigo Solar do Visconde do Rio Seco,heritage_site,wikidata,-22.907468,-43.183786,Q69362807,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Aqueduto da Colônia Juliano Moreira:-22.93628:-43.39974,Aqueduto da Colônia Juliano Moreira,heritage_site,wikidata,-22.936277648,-43.399737187,Q104907381,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Aterro do Flamengo:-22.92100:-43.17000,Aterro do Flamengo,heritage_site,wikidata,-22.921,-43.17,Q5457206,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Avenida Rio Branco:-22.90472:-43.17750,Avenida Rio Branco,heritage_site,wikidata,-22.90472222,-43.1775,Q4828121,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Bebedouro da Estrada Velha da Tijuca:-22.95203:-43.26208,Bebedouro da Estrada Velha da Tijuca,heritage_site,wikidata,-22.952029507,-43.262078825,Q67204058,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Biblioteca Nacional do Brasil:-22.90972:-43.17550,Biblioteca Nacional do Brasil,heritage_site,wikidata,-22.909723,-43.175501,Q948882,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Bica da Rainha:-22.94078:-43.19701,Bica da Rainha,heritage_site,wikidata,-22.94078,-43.197006,Q48862982,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Capela Nossa Senhora da Cabeça Rio de Janeiro:-22.96096:-43.22087,Capela Nossa Senhora da Cabeça Rio de Janeiro,heritage_site,wikidata,-22.960962,-43.22087,Q30935277,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Casa da Marquesa de Santos:-22.90458:-43.21707,Casa da Marquesa de Santos,heritage_site,wikidata,-22.90458,-43.217068,Q10333920,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Casa da Moeda do Brasil:-22.90649:-43.19078,Casa da Moeda do Brasil,heritage_site,wikidata,-22.90649,-43.190782,Q5047900,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Casa das Canoas:-22.98590:-43.27288,Casa das Canoas,heritage_site,wikidata,-22.985902,-43.272883,Q6816788,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Casa de Rui Barbosa:-22.94875:-43.18705,Casa de Rui Barbosa,heritage_site,wikidata,-22.948753553,-43.187046216,Q61000992,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Casa do Bispo:-22.92607:-43.21027,Casa do Bispo,heritage_site,wikidata,-22.926067,-43.210271,Q55608773,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Chafariz Paulo Fernandes:-22.91153:-43.19456,Chafariz Paulo Fernandes,heritage_site,wikidata,-22.9115308,-43.1945616,Q67210687,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Chafariz Rua do Riachuelo:-22.91505:-43.18637,Chafariz Rua do Riachuelo,heritage_site,wikidata,-22.91505,-43.186372,Q104906121,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Chafariz da Glória:-22.91843:-43.17710,Chafariz da Glória,heritage_site,wikidata,-22.9184257,-43.1771039,Q67203826,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Chafariz das Saracuras:-22.98516:-43.19779,Chafariz das Saracuras,heritage_site,wikidata,-22.985160762,-43.197794625,Q67203719,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Chafariz de Grandjean de Montigny:-22.96167:-43.27332,Chafariz de Grandjean de Montigny,heritage_site,wikidata,-22.961668055,-43.273318888,Q67203459,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Chafariz do Lagarto:-22.91203:-43.19521,Chafariz do Lagarto,heritage_site,wikidata,-22.9120252,-43.1952142,Q67204031,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Coleção Geyer:-22.94099:-43.20517,Coleção Geyer,heritage_site,wikidata,-22.94099,-43.205175,Q25419064,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Colégio Militar do Rio de Janeiro:-22.91691:-43.22634,Colégio Militar do Rio de Janeiro,heritage_site,wikidata,-22.91691,-43.226343,Q18473983,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Colégio Pedro II:-22.90172:-43.18490,Colégio Pedro II,heritage_site,wikidata,-22.9017223,-43.184904,Q1113098,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Conjunto Arquitetônico da Avenida Central:-22.90983:-43.17589,Conjunto Arquitetônico da Avenida Central,heritage_site,wikidata,-22.909834,-43.175895,Q56641304,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Convento de Santa Teresa:-22.91553:-43.18045,Convento de Santa Teresa,heritage_site,wikidata,-22.915529,-43.180453,Q18482673,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Convento de Santo Antônio:-22.90725:-43.17914,Convento de Santo Antônio,heritage_site,wikidata,-22.90725,-43.179138888,Q14947966,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Convento do Carmo:-22.90337:-43.17555,Convento do Carmo,heritage_site,wikidata,-22.903371,-43.175553,Q4902626,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Copacabana Palace:-22.96726:-43.17874,Copacabana Palace,heritage_site,wikidata,-22.96726,-43.17874,Q2637352,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Cristo Redentor:-22.95192:-43.21046,Cristo Redentor,heritage_site,wikidata,-22.951915648,-43.210464122,Q79961,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Edifício ''A Noite'':-22.89730:-43.18100,Edifício ''A Noite'',heritage_site,wikidata,-22.8973,-43.181,Q5338058,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Edifício Docas de Santos:-22.90057:-43.17960,Edifício Docas de Santos,heritage_site,wikidata,-22.900569,-43.179598,Q69363749,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Edifício Gustavo Capanema:-22.90920:-43.17383,Edifício Gustavo Capanema,heritage_site,wikidata,-22.9092,-43.17382778,Q2598551,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Escola Nacional de Belas Artes:-22.90877:-43.17571,Escola Nacional de Belas Artes,heritage_site,wikidata,-22.908769444,-43.175705555,Q55439919,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Estação Central do Brasil:-22.90341:-43.19144,Estação Central do Brasil,heritage_site,wikidata,-22.903413888,-43.191444444,Q1274003,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Estação Ferroviária Leopoldina - Barão de Mauá:-22.90771:-43.21045,Estação Ferroviária Leopoldina - Barão de Mauá,heritage_site,wikidata,-22.907711078,-43.210454321,Q69363079,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Estação Leopoldina:-22.90766:-43.21057,Estação Leopoldina,heritage_site,wikidata,-22.90766242,-43.21057088,Q10275936,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Estádio Jornalista Mário Filho:-22.91222:-43.23028,Estádio Jornalista Mário Filho,heritage_site,wikidata,-22.912222222,-43.230277777,Q155174,"trusted category, sample-audited clean",Rio de Janeiro,ok
